nombre;direccion;municipio;codigo postal;comarca;lat;lon;categorias
FARMÀCIA ARROYO FERNANDEZ, EMPAR;CARRER CORUÑA 46;Sant Vicenç dels Horts;8620;Baix Llobregat;41.390493;2.0030517;Salut,Farmàcies
FARMÀCIA BUGIE GORRIZ, FELICITAT;CARRER MESTRE PEREZ MOYA 2-6;Sant Vicenç dels Horts;8620;Baix Llobregat;41.3889033;2.0088166;Salut,Farmàcies
FARMÀCIA HIDALGO DEL BARRIO, ANA MARIA;RONDA CERDANYOLA 1;Cerdanyola del Vallès;8290;Vallès Occidental;41.489115456;2.1479448654;Salut,Farmàcies
FARMÀCIA HIDALGO VALLS, SARA;av.  Canaletes;Cerdanyola del Vallès;8290;Vallès Occidental;41.4828069963;2.1450319574;Salut,Farmàcies
FARMÀCIA LLUIS CARPINTERO, PERE RAMON;c.  Altimira;Cerdanyola del Vallès;8290;Vallès Occidental;41.4901521245;2.1395175073;Salut,Farmàcies
FARMÀCIA ANARTE SALVADOR, MA. DEL PRADO;CARRER FRANÇA (CAN PARELLADA) 20;Terrassa;8228;Vallès Occidental;41.563211;2.0088747;Salut,Farmàcies
FARMÀCIA ASTALS MORO, ELENA/HUBER RUANO, ISABEL;c.  Consell de Cent;Terrassa;8226;Vallès Occidental;41.573234765;2.0200779159;Salut,Farmàcies
FARMÀCIA MUNMANY BOIX, ESTEVE;PLAÇA DE LA CREU (SENTFORES) 1;Vic;8500;Osona;41.9149847;2.2303912;Salut,Farmàcies
FARMÀCIA POU PORTUS, ANNA;av.  Olímpia;Vic;8500;Osona;41.9333516445;2.2423982529;Salut,Farmàcies
FARMÀCIA TANYA PUJADES,J/TANYA PUJADES,E;pg.  Generalitat;Vic;8500;Osona;41.9240892168;2.253427855;Salut,Farmàcies
FARMÀCIA TERRICABRAS FELIUS, BERTA/VILELLA TERRICABRAS, ELENA;CARRER DOCTOR CANDID BAYES 60;Vic;8500;Osona;;;Salut,Farmàcies
FARMÀCIA NOVELL REGUE, NURIA;CARRETERA DE BARCELONA 216;Cerdanyola del Vallès;8290;Vallès Occidental;41.4953064822;2.1453736839;Salut,Farmàcies
FARMÀCIA ORDIS TRULLS, ANNA;AVINGUDA ARGENTINA 1;Cerdanyola del Vallès;8290;Vallès Occidental;41.4963022486;2.1274017047;Salut,Farmàcies
FARMÀCIA PEREIRO ABIN, M. ROSARIO;av.  Catalunya;Cerdanyola del Vallès;8290;Vallès Occidental;41.4932247125;2.1435896765;Salut,Farmàcies
FARMÀCIA RIBERA HERMOSO, JUAN;PLAÇA CIVICA 10 (UAB);Cerdanyola del Vallès;8193;Vallès Occidental;41.5026819;2.1043218;Salut,Farmàcies
FARMÀCIA RIVERA CARREIRAS, M.PILAR;CARRER SANT RAMON 182-184;Cerdanyola del Vallès;8290;Vallès Occidental;41.4898727;2.134162;Salut,Farmàcies
FARMÀCIA FIGUERAS REMOLAT, XAVIER;CARRER PI I MARGALL 18;Terrassa;8224;Vallès Occidental;41.5599803;2.0035436;Salut,Farmàcies
FARMÀCIA URGELL CANAL, F. XAVIER;rbla.  Hospital;Vic;8500;Osona;41.9293177365;2.2525204187;Salut,Farmàcies
FARMÀCIA VILAPLANA PENELLA, JOSEP;PLAÇA MAJOR 17;Vic;8500;Osona;41.9308312;2.2538168;Salut,Farmàcies
FARMÀCIA YLLA-CATALA BORE, IGNASI;PLAÇA PARADIS 3;Vic;8500;Osona;41.9297066479;2.2561835413;Salut,Farmàcies
FARMÀCIA GUILLEN SIMON , LAURA;CARRER TEODORO MIRALLES 3;Vilada;8613;Berguedà;42.1354568;1.9281502;Salut,Farmàcies
FARMÀCIA GARCIA PORCEL, SILVIA;CARRER NURIA (BARRI LA MAURINA) 170;Terrassa;8224;Vallès Occidental;41.563211;2.0088747;Salut,Farmàcies
FARMÀCIA GARRABOU GOMA, MANUEL;av.  Parlament;Terrassa;8225;Vallès Occidental;41.5819327413;2.0132153617;Salut,Farmàcies
FARMÀCIA GAVARRO PUIG,ROSER;c.  Ample;Terrassa;8226;Vallès Occidental;41.5739336677;2.0252921802;Salut,Farmàcies
FARMÀCIA JORNET R. , ARTUR/JORNET M.MA LLUISA;CARRER GERMA JOAQUIM (BDA.CAN PALET) 113;Terrassa;8223;Vallès Occidental;41.563211;2.0088747;Salut,Farmàcies
FARMÀCIA LLONGUERAS COLOMA, NURIA/LABARTA MARQUES, XAVIER;CARRER PONTEVEDRA (GRUP MONTSERRAT) 6;Terrassa;8221;Vallès Occidental;41.563211;2.0088747;Salut,Farmàcies
FARMÀCIA LLUCH PUIGARNAU, ROSA;AVINGUDA JAUME I 354;Terrassa;8226;Vallès Occidental;41.5750169765;2.0176363055;Salut,Farmàcies
FARMÀCIA GERONES TARES, DOLORS;c.  Jacint Verdaguer;Sant Vicenç dels Horts;8620;Baix Llobregat;41.3957759948;2.0084803005;Salut,Farmàcies
FARMÀCIA HERREROS HERRERA, M.CRISTINA;CARRER MOSSEN JACINT VERDAGUER 232;Sant Vicenç dels Horts;8620;Baix Llobregat;41.3997099164;2.0063693532;Salut,Farmàcies
FARMÀCIA JORBA JULIA, ROSA M;CARRETERA DE SANT BOI 184-186;Sant Vicenç dels Horts;8620;Baix Llobregat;41.3910466;2.0129719;Salut,Farmàcies
FARMÀCIA MEDINA GALLEGO, TERESA;AVINGUDA FERROCARRIL 13-15;Sant Vicenç dels Horts;8620;Baix Llobregat;41.39847;2.00538;Salut,Farmàcies
FARMÀCIA PASTOR RODRIGUEZ, JOAQUIM MARIA;c.  Rafael Casanova;Sant Vicenç dels Horts;8620;Baix Llobregat;41.3930545961;2.009857208;Salut,Farmàcies
FARMÀCIA ROSSELLO RODON, LUIS;CARRETERA DE SANT BOI 76-82;Sant Vicenç dels Horts;8620;Baix Llobregat;41.3966567;2.0105117;Salut,Farmàcies
FARMÀCIA TABAR PRATS, MARIA;c.  Barcelona;Sant Vicenç dels Horts;8620;Baix Llobregat;41.3946738983;2.0102525878;Salut,Farmàcies
FARMÀCIA DOMINGO ALGUERO, MARIA TERESA;CARRER COSTA BRAVA 88;Sant Vicenç de Montalt;8394;Maresme;41.5660703;2.5180454;Salut,Farmàcies
FARMÀCIA RIPOLL JIMENEZ, JOSE F;CARRER GINESTA 61-63;Sant Vicenç de Montalt;8394;Maresme;41.58017;2.51257;Salut,Farmàcies
FARMÀCIA DURAN RIERA, M.TERESA;pl.  Ajuntament;Sant Vicenç de Torelló;8571;Osona;42.0623373177;2.2736980876;Salut,Farmàcies
FARMÀCIA RIFA PIÑOL, MARGARIDA;PLAÇA CASTELL 7-8;Sant Vicenç de Torelló;8571;Osona;42.06422;2.27159;Salut,Farmàcies
FARMÀCIA ALVAREZ SIERRA/ALVAREZ PEREIRO;CARRER ELS REIS (LOCAL-5) S/N;Cerdanyola del Vallès;8290;Vallès Occidental;41.4910815;2.1407021;Salut,Farmàcies
FARMÀCIA CAUS FUMAÑA, MARTA;PLAÇA DEL PI       (BELLATERRA) 5;Cerdanyola del Vallès;8193;Vallès Occidental;41.5013308;2.0904657;Salut,Farmàcies
FARMÀCIA GALCERAN ROCA, MONTSERRAT;pl.  Sant Ramon;Cerdanyola del Vallès;8290;Vallès Occidental;41.4888596349;2.1363979134;Salut,Farmàcies
FARMÀCIA PUIG MATEU, CARME DE;ctra.  Palamós;Bordils;17462;Gironès;42.0384058391;2.918500631;Salut,Farmàcies
FARMÀCIA BARTRINA COSTANSA, ADELINA;CARRER SANTA MARIA 25;Borrassà;17770;Alt Empordà;42.2237286757;2.9262735705;Salut,Farmàcies
FARMÀCIA NASARRE BEGUERIA, NURIA;ctra.  Arbúcies;Breda;17400;Selva;41.748246359;2.5597644822;Salut,Farmàcies
FARMÀCIA REY HARGUINDEY, M. RITA;CARRER PUJADAS 20;Figueres;17600;Alt Empordà;42.26095;2.96458;Salut,Farmàcies
FARMÀCIA RIERA GENOVE, JOSEP;c.  Ample;Figueres;17600;Alt Empordà;42.2680890055;2.9627046098;Salut,Farmàcies
FARMÀCIA RIGALL CARRE, CARME;AVINGUDA MARIGNANE 26-28;Figueres;17600;Alt Empordà;42.272746;2.9557646;Salut,Farmàcies
FARMÀCIA RODEJA ROCA, ADELA;av.  Vilallonga;Figueres;17600;Alt Empordà;42.2663996349;2.9684788749;Salut,Farmàcies
FARMÀCIA SARGATAL DEULOFEU, FRANCESC;CARRER MONTURIOL 18;Figueres;17600;Alt Empordà;42.2672053095;2.9635917414;Salut,Farmàcies
FARMÀCIA SOLER PORTELL, JOSEP;c.  Nou;Figueres;17600;Alt Empordà;42.2656026771;2.963176039;Salut,Farmàcies
FARMÀCIA TABERNER MUNDET, M. LOURDES;CARRER SANTA LLOGAIA 15-17;Figueres;17600;Alt Empordà;42.2627207;2.9606753;Salut,Farmàcies
FARMÀCIA TORRENT FERRAN,  ENRIC;CARRER PUJADA DEL CASTELL 6;Figueres;17600;Alt Empordà;42.2666801;2.9599901;Salut,Farmàcies
FARMÀCIA VALLS BOSCH, MA.ROSA;c.  González de Soto;Figueres;17600;Alt Empordà;42.2621437192;2.9572111042;Salut,Farmàcies
FARMÀCIA PELLICER AGUADE, ASSUMPTA;c.  Major;Riudecols;43390;Baix Camp;41.1681265928;0.9764553083;Salut,Farmàcies
FARMÀCIA ROBUSTE MATEU, RAMON;CARRER DR. FLEMING 1;Riudoms;43330;Baix Camp;41.1403399399;1.0512081841;Salut,Farmàcies
FARMÀCIA GUILAMANY BARRERAS, MARGARIDA;c.  Sant Isidre;Roda de Berà;43883;Tarragonès;41.1850340768;1.4556068551;Salut,Farmàcies
FARMÀCIA RUBIO MORENO, GREGORIA;"CARRER ROC DE SANT CAIETA ""LAS CARABELAS";Roda de Berà;43881;Tarragonès;41.1870487;1.4604155;Salut,Farmàcies
FARMÀCIA ROBUSTE FOLCH, XAVIER;av.  Països Catalans;Reus;43202;Baix Camp;41.1456994586;1.0992459351;Salut,Farmàcies
FARMÀCIA PUIG VILAS, MONTSERRAT;PLAÇA ESGLESIA 8;Riba-roja d'Ebre;43790;Ribera d'Ebre;41.2512132;0.4860542;Salut,Farmàcies
FARMÀCIA DOMENECH JORDA, MAGDALENA;CARRER SANT PAU, LOCAL 2 26;Riera de Gaià, la;43762;Tarragonès;;;Salut,Farmàcies
FARMÀCIA SOLEY  ARUMI, BENET;CARRER GUAITA 6;Riudecanyes;43771;Baix Camp;41.1270169485;0.9627316674;Salut,Farmàcies
FARMÀCIA NIUBO ARAGUES, MA.EUGENIA;PLAÇA CONSTITUCIO, BAIXOS, ESQ. 3;Borges Blanques, les;25400;Garrigues;;;Salut,Farmàcies
FARMÀCIA RIU PELEGRI, RAMON;CARRER RAVAL DEL CARME 11;Borges Blanques, les;25400;Garrigues;41.52064;0.86963;Salut,Farmàcies
FARMÀCIA ALMANSA ARTIGA, MIQUEL;CARRER EDUARD AUNOS 10;Bossòst;25550;Val d'Aran;42.7825945108;0.6907595503;Salut,Farmàcies
FARMÀCIA TRIBO ALCOBE, MONTSERRAT;c.  Santa Maria;Camarasa;25613;Noguera;41.8745147931;0.8777346527;Salut,Farmàcies
FARMÀCIA VALIENTE BAUTISTA, MIGUEL;pl.  Catalunya;Castelldans;25154;Garrigues;41.4976607422;0.7656101312;Salut,Farmàcies
FARMÀCIA CAUS ESQUE, JOSEP MA;PLAÇA MAJOR 1;Castellnou de Seana;25265;Pla d'Urgell;41.64823;0.97122;Salut,Farmàcies
FARMÀCIA PEREZ TORRES, ROSA MA.;av.  Catalunya;Castelló de Farfanya;25136;Noguera;41.8182100686;0.7281487668;Salut,Farmàcies
FARMÀCIA MOLA MIARNAU, M. JOSEP;c.  Vallcalent;Lleida;25006;Segrià;41.6176263712;0.6173411485;Salut,Farmàcies
FARMÀCIA MONTEGUT OLIVART,CECILIA/ROSINACH MONTEGUT,F.XAVIER;PASSEIG DE RONDA 93;Lleida;25006;Segrià;41.6785554907;0.4765231989;Salut,Farmàcies
FARMÀCIA PEÑA SAEZ, LLUIS;c.  Corregidor Escofet;Lleida;25005;Segrià;41.6247284767;0.6350673321;Salut,Farmàcies
FARMÀCIA PEÑA ZALDIVAR, ELENA;PLAÇA SANT JORDI (LOCALS A-3 i A-4) S/N;Lleida;25001;Segrià;41.6175899;0.6200146;Salut,Farmàcies
FARMÀCIA PIQUE FARRE, MARIBEL;CARRER PI I MARGALL 58;Lleida;25004;Segrià;41.6230632;0.6265977;Salut,Farmàcies
FARMÀCIA PRAT MORELL, FRANCISCO J;CARRER PERLLONGACIO C/BRUCH 30;Lleida;25001;Segrià;41.6175899;0.6200146;Salut,Farmàcies
FARMÀCIA PUIGPINOS LLURDA, ERMA;CARRER UMBERT TORRES 23;Lleida;25002;Segrià;41.6229643;0.6201661;Salut,Farmàcies
FARMÀCIA RAMI BUL, SILVIA;c.  Baró de Maials;Lleida;25005;Segrià;41.6272792162;0.6289714832;Salut,Farmàcies
FARMÀCIA RAZQUIN CARULLA, ANNA M.;c.  Sant Martí;Lleida;25006;Segrià;41.6184945069;0.6214960591;Salut,Farmàcies
FARMÀCIA RECASENS GINJOAN, MARIA ANGELES;av.  Prat de la Riba;Lleida;25008;Segrià;41.6198356508;0.6215526606;Salut,Farmàcies
FARMÀCIA REDONO VAHLE, MARIA;CARRER AGER (LA BORDETA) 23;Lleida;25007;Segrià;41.6059249;0.6449665;Salut,Farmàcies
FARMÀCIA SABATE MURO, PAU;c.  Hostal de la Bordeta;Lleida;25001;Segrià;41.6044888197;0.6416789983;Salut,Farmàcies
FARMÀCIA SAEZ PONS, GUILLEM;CARRER MAJOR 27;Lleida;25007;Segrià;41.6138719;0.6254628;Salut,Farmàcies
FARMÀCIA SALAFRANCA SURRIBAS, ANNA;c.  Lluís Companys;Lleida;25000;Segrià;41.612116803;0.6176781292;Salut,Farmàcies
FARMÀCIA SEUMA/RODRIGUEZ/RODRIGUEZ;c.  Mariola;Lleida;25003;Segrià;41.6122787533;0.6118706566;Salut,Farmàcies
FARMÀCIA SIMO CORTIELLA, ANNA;CARRER ALCALDE PORQUERAS 91;Lleida;25005;Segrià;41.6297161;0.6217877;Salut,Farmàcies
FARMÀCIA SIMO MAS, ROBERT;c.  Príncep de Viana;Lleida;25008;Segrià;41.6250701376;0.6233847259;Salut,Farmàcies
FARMÀCIA SOLSONA FIGOLS, ROSER;c.  Ronda;Lleida;25002;Segrià;41.6784737639;0.4767451635;Salut,Farmàcies
FARMÀCIA JUBERO CAPDEFERRO, ANNA;c.  Major;Salt;17190;Gironès;41.9753511663;2.7932879306;Salut,Farmàcies
FARMÀCIA MUÑOZ CUBILLO, JOSE M.;pg.  Països Catalans;Salt;17190;Gironès;41.9725070103;2.7917372739;Salut,Farmàcies
FARMÀCIA NIETO ROMERAL, MA SOLEDAD;c.  Àngel Guimerà;Salt;17190;Gironès;41.9741312757;2.7906953049;Salut,Farmàcies
FARMÀCIA NOGUERA NIETO, SOLEDAD;pg.  Marquès de Camps;Salt;17190;Gironès;41.9720883015;2.7861589343;Salut,Farmàcies
FARMÀCIA ORDIS TRULLS, OLGA;PASSEIG PAIS0S  CATALANS 65;Salt;17190;Gironès;41.9735221;2.7975282;Salut,Farmàcies
FARMÀCIA PEYA CAPELLA, MARTA;CARRER JOSEP MARIA FOLCH I TORRES (EDIFICI 18) 15;Salt;17190;Gironès;41.9689975;2.7900235;Salut,Farmàcies
FARMÀCIA ROCAS YANES, DUNIA;c.  Major;Salt;17190;Gironès;41.9741755518;2.7874884456;Salut,Farmàcies
FARMÀCIA BECH CASTELLO, MERCE;c.  Espolla;Sant Climent Sescebes;17751;Alt Empordà;42.3692865044;2.9807967636;Salut,Farmàcies
FARMÀCIA SANCHEZ GALINDO, MARIA VICTORIA;CARRETERA DE GRIONS 29;Sant Feliu de Buixalleu;17451;Selva;41.7224968;2.5555143;Salut,Farmàcies
FARMÀCIA CASANOVAS SOLE, MARIA TERESA;c.  Canigó;Sant Feliu de Guíxols;17220;Baix Empordà;41.793632755;3.020934404;Salut,Farmàcies
FARMÀCIA CORTIELLA GISBERT, IVON;c.  Rufo;Sant Feliu de Guíxols;17220;Baix Empordà;41.7878561451;3.0308437763;Salut,Farmàcies
FARMÀCIA MIQUEL IZQUIERDO/LLORENTE CERVERA;AVINGUDA SARAGOSSA (ESCALA 1, BAIXOS 8) 21-27;Sant Feliu de Guíxols;17220;Baix Empordà;;;Salut,Farmàcies
FARMÀCIA OLIVE VIDAL, ISABEL;ctra.  Palamós;Sant Feliu de Guíxols;17220;Baix Empordà;41.7832404992;3.036489504;Salut,Farmàcies
FARMÀCIA PEÑA RIERA, MARIA DE LA;CARRER CUBIAS 5-17;Sant Feliu de Guíxols;17220;Baix Empordà;41.7844399;3.03327;Salut,Farmàcies
FARMÀCIA PEÑA VILA, FRANCESC DE LA;c.  Anselm Clavé;Sant Feliu de Guíxols;17220;Baix Empordà;41.7809089692;3.0291511914;Salut,Farmàcies
FARMÀCIA PRAT MONGUIO, ELOI;CARRER PERE CAMISO 2;Sant Feliu de Guíxols;17220;Baix Empordà;;;Salut,Farmàcies
FARMÀCIA RUBIO RODRIGUEZ, NURIA;pl.  Sardana;Castellserà;25334;Urgell;41.7473634945;0.9876615411;Salut,Farmàcies
FARMÀCIA ANTONIJUAN MATEU, RAMONA;av.  Agramunt;Cervera;25200;Segarra;41.6730300252;1.2712105888;Salut,Farmàcies
FARMÀCIA GOMA BALCELLS, MERCE;PLAÇA UNIVERSITAT 47;Cervera;25200;Segarra;41.6712347465;1.27399822;Salut,Farmàcies
FARMÀCIA MIRO CANELA, FRANCESCA;c.  Santa Anna;Cervera;25200;Segarra;41.6696320989;1.2725793316;Salut,Farmàcies
FARMÀCIA REYES MONCADA, MA. ANGELS;c.  Calvari;Cervià de les Garrigues;25460;Garrigues;41.4248979261;0.8608502713;Salut,Farmàcies
FARMÀCIA PUJOL BLANCH, CLIMENT;CARRETERA D'ISONA S/N;Coll de Nargó;25793;Alt Urgell;;;Salut,Farmàcies
FARMÀCIA BORREGO VICENTE, M. PILAR;c.  Creu;Corbins;25137;Segrià;41.6914567363;0.6960670391;Salut,Farmàcies
FARMÀCIA GRANELL MOLINS, ENRIQUETA;CARRETERA DE PUIGCERDA S/N;Cubells;25737;Noguera;;;Salut,Farmàcies
FARMÀCIA TEIXIDO SALVADO, CRISTINA;CARRER PAU CASALS 9;Espluga Calba, l';25410;Garrigues;41.49508;1.0051;Salut,Farmàcies
FARMÀCIA DOMINGO VIDAL, R/ESCOBAR DOMINGO, A;c.  Major;Esterri d'Àneu;25580;Pallars Sobirà;42.6264832683;1.1231020267;Salut,Farmàcies
FARMÀCIA AIGUABELLA ALENTA, MA. GORETTI;av.  President Macià;Fondarella;25244;Pla d'Urgell;41.6297241609;0.8825952897;Salut,Farmàcies
FARMÀCIA TRULLOLS CARDONA, MARIA ELENA;AVINGUDA CATALUNYA 20;Fuliola, la;25332;Urgell;41.71526;1.01623;Salut,Farmàcies
FARMÀCIA LABRAÑA SALAS, JOSEP;c.  Carretera Vella;Golmés;25241;Pla d'Urgell;41.6319345458;0.9326588978;Salut,Farmàcies
FARMÀCIA PENA ARNAIZ, JOSEP LLUIS;CARRER DE LA POBLA 53;Granadella, la;25177;Garrigues;41.35463;0.66729;Salut,Farmàcies
FARMÀCIA OLIVA GISTAU, MONTSERRAT;AVINGUDA LLEIDA 10;Granja d'Escarp, la;25185;Segrià;41.4199438;0.3522905;Salut,Farmàcies
FARMÀCIA CINCA CODINA, ROSA;av.  Generalitat de Catalunya;Guissona;25210;Segarra;41.7832280784;1.2903220268;Salut,Farmàcies
FARMÀCIA PUJOL BALCELLS, JOSEP/PUJOL BALCELLS, JORDI;c.  Fluvià;Guissona;25210;Segarra;41.7847423819;1.2891260157;Salut,Farmàcies
FARMÀCIA GRAUS ROBINAT, ESTHER;pg.  Felip Rodés;Ivars d'Urgell;25260;Pla d'Urgell;41.6821537261;0.9863291747;Salut,Farmàcies
FARMÀCIA AGUSTI GARRIGO, JOANA;PLAÇA PORTAL 10;Isona i Conca Dellà;25650;Pallars Jussà;42.1167540467;1.0442837142;Salut,Farmàcies
FARMÀCIA ROIG CUCURULL, M. CARME/SABATE ROIG,JOAN;CARRER ROVIRA VIRGILI 30;Tarragona;43002;Tarragonès;41.1205477;1.2512517;Salut,Farmàcies
FARMÀCIA SALAZAR ECHAVARRIA, ANTONIO;c.  Cós del Bou;Tarragona;43003;Tarragonès;41.1167421029;1.256113531;Salut,Farmàcies
FARMÀCIA SALAZAR MENA, ANTONIO/SALAZAR ECHAVARRIA, ANA MARIA;c.  Pin i Soler;Tarragona;43002;Tarragonès;41.1198366196;1.2497571199;Salut,Farmàcies
FARMÀCIA SALAZAR MENA, MANUEL;av.  Catalunya;Tarragona;43002;Tarragonès;41.1201436018;1.25286748;Salut,Farmàcies
FARMÀCIA SANROMA PRATS, NURIA/RUBIO SANROMA, CLARA;CARRER LA UNIO 17;Tarragona;43001;Tarragonès;41.1149354;1.2519194;Salut,Farmàcies
FARMÀCIA SANZ SANZ, FERMIN;RAMBLA NOVA 55;Tarragona;43003;Tarragonès;41.1151560429;1.2529767557;Salut,Farmàcies
FARMÀCIA ESTUPIÑA MARTI, TERESA;PLAÇA GONZALEZ ISLA 14;Ampolla, l';43519;Baix Ebre;40.8129587;0.7116766;Salut,Farmàcies
FARMÀCIA FUERTES EDO, MARIA ASUNCION;c.  Raval;Canonja, la;43110;Tarragonès;41.1216230912;1.1800960275;Salut,Farmàcies
FARMÀCIA MIRO RODRIGUEZ, JOAN;CARRER MANUEL CARRASCO 3;Canonja, la;43110;Tarragonès;41.1196517;1.1840302;Salut,Farmàcies
FARMÀCIA SERRANO BAIGET, JORDI;AVINGUDA BARCELONA 71-73;Cunit;43881;Baix Penedès;41.19765;1.6261699;Salut,Farmàcies
FARMÀCIA MONLLAU MAYOR,LINA;c.  Major;Xerta;43592;Baix Ebre;40.9066889696;0.4917321027;Salut,Farmàcies
FARMÀCIA ROVIRA MINGUELLA, DAVID;PASSEIG CAÑELLAS 15;Espluga de Francolí, l';43440;Conca de Barberà;41.39603;1.10375;Salut,Farmàcies
FARMÀCIA COMPTE RAMISA, MONTSERRAT;c.  Miquel Barceló;Falset;43730;Priorat;41.1441849627;0.8203325186;Salut,Farmàcies
FARMÀCIA VILLALONGA PIFARRE, IGNACIO DE;rbla.  Ferran;Lleida;25007;Segrià;41.6185326684;0.6311221303;Salut,Farmàcies
FARMÀCIA CORTIELLA GARRETA,MA. CARME;pl.  Quartera;Falset;43730;Priorat;41.1460812336;0.8200537625;Salut,Farmàcies
FARMÀCIA STOLPA, BETTINA K.;CARRER VALL D'ESTUDI S/N;Fatarella, la;43781;Terra Alta;41.16268;0.47206;Salut,Farmàcies
FARMÀCIA BARBERO PAMIES, AMELIA;c.  Major;Flix;43750;Ribera d'Ebre;41.2315619419;0.5502338645;Salut,Farmàcies
FARMÀCIA BARBERO PAMIES, PILAR;c.  Sant Jordi;Flix;43750;Ribera d'Ebre;41.2303467184;0.5505549587;Salut,Farmàcies
FARMÀCIA AGÜERA BALAGUER, MARIA PILAR;c.  Forn;Freginals;43558;Montsià;40.6722889195;0.5201385484;Salut,Farmàcies
FARMÀCIA PESET BOSCH, TOMAS;CARRER SANT LLORENÇ 47;Galera, la;43515;Montsià;40.68257;0.46382;Salut,Farmàcies
FARMÀCIA RUIZ FELEZ, CARLOS PABLO;c.  Major;Gandesa;43780;Terra Alta;41.05351564;0.4381635628;Salut,Farmàcies
FARMÀCIA CAPELLA CASTELLVI, FRANCESCA;c.  Centre;Garcia;43749;Ribera d'Ebre;41.1368340889;0.6497711166;Salut,Farmàcies
FARMÀCIA VILADRICH MAYOR, NEUS;CARRER ESGLESIA 1;Ginestar;43748;Ribera d'Ebre;41.05613;0.6353299;Salut,Farmàcies
FARMÀCIA GODINA FERRERES, TERESA;CARRER SETEMBRE 8;Godall;43516;Montsià;40.6546604374;0.4695206437;Salut,Farmàcies
FARMÀCIA FARRAS BOIX, JOAQUIM/FARRAS PRATS, JOAQUIM;c.  Navarra;Horta de Sant Joan;43596;Terra Alta;40.9549414637;0.3142936235;Salut,Farmàcies
FARMÀCIA VIDAL FONT, ANNA MA.;CARRER ALZINA S/N;Llorenç del Penedès;43712;Baix Penedès;41.283079562;1.5500110204;Salut,Farmàcies
FARMÀCIA SALLES MARTI, EMILIA;CARRER DEL MALL 2-6;Sant Feliu de Guíxols;17220;Baix Empordà;41.7821259;3.0279126;Salut,Farmàcies
FARMÀCIA SIMON BONET, ANNA;c.  València;Sant Feliu de Guíxols;17220;Baix Empordà;41.7923305113;3.0242925343;Salut,Farmàcies
FARMÀCIA VALLS ARARA, JOAQUIM;c.  Joan Maragall;Sant Feliu de Guíxols;17220;Baix Empordà;41.7825212356;3.0309999579;Salut,Farmàcies
FARMÀCIA VALLS GIRONES, ANDREU;c.  Major;Sant Feliu de Guíxols;17220;Baix Empordà;41.7820285706;3.0309312727;Salut,Farmàcies
FARMÀCIA GRATACOS PAGES, LAURA;c.  Horta;Sant Feliu de Pallerols;17174;Garrotxa;42.0748663067;2.5078469365;Salut,Farmàcies
FARMÀCIA IBAÑEZ AVIÑO, LAURA;av.  Girona;Sant Gregori;17160;Gironès;41.9904952669;2.7624691276;Salut,Farmàcies
FARMÀCIA BROTO SOUCHEIRON, JOSE RAMON;CARRER DR. RAVENTOS 1;Sant Hilari Sacalm;17403;Selva;41.8787361;2.5088373;Salut,Farmàcies
FARMÀCIA MUNTALT BRUGUES, FRANCESC XAVIER;CARRER BUSQUET I PUNSET 43;Sant Hilari Sacalm;17403;Selva;41.8771942;2.5127441;Salut,Farmàcies
FARMÀCIA ISAMAT BALCELLS, JOAQUIM;c.  Major;Sant Jaume de Llierca;17854;Garrotxa;42.2121030893;2.6078759382;Salut,Farmàcies
FARMÀCIA PLA-GIRIBERT PONS, MONTSERRAT;c.  Baix;Sant Jordi Desvalls;17464;Gironès;42.071772474;2.9537068785;Salut,Farmàcies
FARMÀCIA CAMPRUBI FALCO, GEMMA;CARRER RAMON D'URG 56;Sant Joan de les Abadesses;17860;Ripollès;42.235921;2.2902405;Salut,Farmàcies
FARMÀCIA SUNYER CREIXANS, MA ROSA;c.  Alcalde Pere Rovira;Sant Joan de les Abadesses;17860;Ripollès;42.2332276055;2.286623196;Salut,Farmàcies
FARMÀCIA ARAGAY CAMPS, ROSER;CARRER DR. FLEMING (MEDINYA) 3;Sant Julià de Ramis;17481;Gironès;42.04863;2.86763;Salut,Farmàcies
FARMÀCIA BRUNSO TEIXIDOR,JOSEP;CARRETERA BANYOLES 15;Sant Julià de Ramis;17481;Gironès;42.0216506621;2.8245566135;Salut,Farmàcies
FARMÀCIA COLL COLLET, NURIA;CARRER FIGUERES S/N;Sant Miquel de Fluvià;17475;Alt Empordà;42.1759285122;2.991303563;Salut,Farmàcies
FARMÀCIA PALA ARIÑO, DOLORS;CARRER SENTIN 2;Vielha e Mijaran;25530;Val d'Aran;42.702749278;0.7939400766;Salut,Farmàcies
FARMÀCIA SOLE CHANDRE, MARTA;c.  Tàrrega;Vilagrassa;25330;Urgell;41.6483234263;1.10666189;Salut,Farmàcies
FARMÀCIA PONTON SIVILLA, FERNANDO LUIS;AVINGUDA PROGRES, Bloc-4 11;Vilaller;25552;Alta Ribagorça;;;Salut,Farmàcies
FARMÀCIA TRULL BORRAS, JOAN;c.  Major;Vilanova de Bellpuig;25264;Pla d'Urgell;41.6137814938;0.9650242989;Salut,Farmàcies
FARMÀCIA BARBERA SUBIRA, DOLORS;CARRER CARLES VALLES S/N;Vilanova de Segrià;25133;Segrià;41.7129306676;0.6164163069;Salut,Farmàcies
FARMÀCIA BERNAUS DARBRA, JUDITH;av.  Catalunya;Vila-sana;25245;Pla d'Urgell;41.6619229365;0.9297679974;Salut,Farmàcies
